utt_id|wav_path|speaker|text
Devikap_0015_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Devikap_0015_male.wav|male|Możesz kupić w aptece Devikap, powinien pomóc.
Devikap_0016_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Devikap_0016_male.wav|male|Powinnaś spróbować kuracji Devikap.
Witamina D3 Forte_0001_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Witamina D3 Forte_0001_male.wav|male|Zalecam Witaminę D3 Forte, bo dobrze działa na niedobór witaminy D.
Witamina D3 Forte_0002_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Witamina D3 Forte_0002_female.wav|female|Zalecam Witaminę D3 Forte, bo dobrze działa na niedobór witaminy D.
Witamina D3 Forte_0003_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Witamina D3 Forte_0003_male.wav|male|Najlepiej w twoim przypadku sprawdzi się Witamina D3 Forte.
Witamina D3 Forte_0004_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Witamina D3 Forte_0004_male.wav|male|Na recepcie zapiszę Witaminę D3 Forte.
Witamina D3 Forte_0005_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Witamina D3 Forte_0005_female.wav|female|Powinnaś przyjmować Witaminę D3 Forte na niedobór witaminy D.
Witamina D3 Forte_0006_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Witamina D3 Forte_0006_female.wav|female|Jeśli masz niedobór witaminy D dobrze sprawdza się Witamina D3 Forte.
Witamina D3 Forte_0007_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Witamina D3 Forte_0007_female.wav|female|Na recepcie zapiszę Witaminę D3 Forte jako lek na niedobór witaminy D.
Witamina D3 Forte_0008_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Witamina D3 Forte_0008_male.wav|male|Jeśli masz niedobór witaminy D dobrze sprawdza się Witamina D3 Forte.
Witamina D3 Forte_0009_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Witamina D3 Forte_0009_female.wav|female|Przepiszę ci Witaminę D3 Forte, bo zwykle dobrze działa.
Witamina D3 Forte_0010_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Witamina D3 Forte_0010_female.wav|female|Najlepiej w twoim przypadku sprawdzi się Witamina D3 Forte.
Witamina D3 Forte_0011_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Witamina D3 Forte_0011_male.wav|male|Możesz kupić w aptece Witaminę D3 Forte, powinien pomóc.
Witamina D3 Forte_0012_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Witamina D3 Forte_0012_male.wav|male|Powinnaś przyjmować Witaminę D3 Forte na niedobór witaminy D.
Witamina D3 Forte_0013_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Witamina D3 Forte_0013_male.wav|male|Na niedobór witaminy D przepiszę ci Witaminę D3 Forte.
Witamina D3 Forte_0014_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Witamina D3 Forte_0014_female.wav|female|Możesz kupić w aptece Witaminę D3 Forte, powinien pomóc.
Witamina D3 Forte_0015_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Witamina D3 Forte_0015_male.wav|male|Na recepcie zapiszę Witaminę D3 Forte jako lek na niedobór witaminy D.
Witamina D3 Forte_0016_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Witamina D3 Forte_0016_male.wav|male|Przepiszę ci Witaminę D3 Forte, bo zwykle dobrze działa.
Oriovit-D 1000_0001_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Oriovit-D 1000_0001_female.wav|female|Zalecam Oriovit-D 1000, bo dobrze działa na niedobór witaminy D.
Oriovit-D 1000_0002_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Oriovit-D 1000_0002_female.wav|female|Powinnaś przyjmować Oriovit-D 1000 na niedobór witaminy D.
Oriovit-D 1000_0003_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Oriovit-D 1000_0003_female.wav|female|Przepiszę ci Oriovit-D 1000, bo zwykle dobrze działa.
Oriovit-D 1000_0004_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Oriovit-D 1000_0004_male.wav|male|Na recepcie zapiszę Oriovit-D 1000.
Oriovit-D 1000_0005_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Oriovit-D 1000_0005_female.wav|female|Możesz kupić w aptece Oriovit-D 1000, powinien pomóc.
Oriovit-D 1000_0006_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Oriovit-D 1000_0006_male.wav|male|Możesz kupić w aptece Oriovit-D 1000, powinien pomóc.
Oriovit-D 1000_0007_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Oriovit-D 1000_0007_male.wav|male|Przepiszę ci Oriovit-D 1000, bo zwykle dobrze działa.
Oriovit-D 1000_0008_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Oriovit-D 1000_0008_male.wav|male|Na niedobór witaminy D przepiszę ci Oriovit-D 1000.
Oriovit-D 1000_0009_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Oriovit-D 1000_0009_female.wav|female|Najlepiej w twoim przypadku sprawdzi się Oriovit-D 1000.
Oriovit-D 1000_0010_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Oriovit-D 1000_0010_male.wav|male|Powinnaś przyjmować Oriovit-D 1000 na niedobór witaminy D.
Oriovit-D 1000_0011_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Oriovit-D 1000_0011_female.wav|female|Na recepcie zapiszę Oriovit-D 1000.
Oriovit-D 1000_0012_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Oriovit-D 1000_0012_female.wav|female|Na niedobór witaminy D przepiszę ci Oriovit-D 1000.
Oriovit-D 1000_0013_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Oriovit-D 1000_0013_male.wav|male|Najlepiej w twoim przypadku sprawdzi się Oriovit-D 1000.
Oriovit-D 1000_0014_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Oriovit-D 1000_0014_male.wav|male|Na recepcie zapiszę Oriovit-D 1000 jako lek na niedobór witaminy D.
Oriovit-D 1000_0015_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Oriovit-D 1000_0015_male.wav|male|Powinnaś spróbować kuracji Oriovit-D 1000.
Oriovit-D 1000_0016_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Oriovit-D 1000_0016_male.wav|male|Zalecam Oriovit-D 1000, bo dobrze działa na niedobór witaminy D.
Vigalex Bio_0001_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Vigalex Bio_0001_male.wav|male|Jeśli masz niedobór witaminy D dobrze sprawdza się Vigalex Bio.
Vigalex Bio_0002_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Vigalex Bio_0002_female.wav|female|Powinnaś przyjmować Vigalex Bio na niedobór witaminy D.
Vigalex Bio_0003_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Vigalex Bio_0003_male.wav|male|Najlepiej w twoim przypadku sprawdzi się Vigalex Bio.
Vigalex Bio_0004_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Vigalex Bio_0004_female.wav|female|Najlepiej w twoim przypadku sprawdzi się Vigalex Bio.
Vigalex Bio_0005_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Vigalex Bio_0005_male.wav|male|Powinnaś spróbować kuracji Vigalex Bio.
Vigalex Bio_0006_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Vigalex Bio_0006_female.wav|female|Możesz kupić w aptece Vigalex Bio, powinien pomóc.
Vigalex Bio_0007_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Vigalex Bio_0007_female.wav|female|Zalecam Vigalex Bio, bo dobrze działa na niedobór witaminy D.
Vigalex Bio_0008_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Vigalex Bio_0008_male.wav|male|Możesz kupić w aptece Vigalex Bio, powinien pomóc.
Vigalex Bio_0009_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Vigalex Bio_0009_male.wav|male|Zalecam Vigalex Bio, bo dobrze działa na niedobór witaminy D.
Vigalex Bio_0010_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Vigalex Bio_0010_male.wav|male|Na recepcie zapiszę Vigalex Bio jako lek na niedobór witaminy D.
Vigalex Bio_0011_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Vigalex Bio_0011_male.wav|male|Powinnaś przyjmować Vigalex Bio na niedobór witaminy D.
Vigalex Bio_0012_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Vigalex Bio_0012_female.wav|female|Na recepcie zapiszę Vigalex Bio.
Vigalex Bio_0013_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Vigalex Bio_0013_female.wav|female|Przepiszę ci Vigalex Bio, bo zwykle dobrze działa.
Vigalex Bio_0014_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Vigalex Bio_0014_male.wav|male|Na recepcie zapiszę Vigalex Bio.
Vigalex Bio_0015_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Vigalex Bio_0015_male.wav|male|Na niedobór witaminy D przepiszę ci Vigalex Bio.
Vigalex Bio_0016_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Vigalex Bio_0016_female.wav|female|Powinnaś spróbować kuracji Vigalex Bio.
Ospen 1000_0001_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Ospen 1000_0001_female.wav|female|Na anginę przepiszę ci Ospen 1000.
Ospen 1000_0002_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Ospen 1000_0002_male.wav|male|Zalecam Ospen 1000, bo dobrze działa na anginę.
Ospen 1000_0003_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Ospen 1000_0003_female.wav|female|Na recepcie zapiszę Ospen 1000.
Ospen 1000_0004_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Ospen 1000_0004_male.wav|male|Powinnaś spróbować kuracji Ospen 1000.
Ospen 1000_0005_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Ospen 1000_0005_male.wav|male|Możesz kupić w aptece Ospen 1000, powinien pomóc.
Ospen 1000_0006_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Ospen 1000_0006_male.wav|male|Jeśli masz anginę dobrze sprawdza się Ospen 1000.
Ospen 1000_0007_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Ospen 1000_0007_male.wav|male|Na recepcie zapiszę Ospen 1000.
Ospen 1000_0008_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Ospen 1000_0008_female.wav|female|Na recepcie zapiszę Ospen 1000 jako lek na anginę.
Ospen 1000_0009_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Ospen 1000_0009_male.wav|male|Na recepcie zapiszę Ospen 1000 jako lek na anginę.
Ospen 1000_0010_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Ospen 1000_0010_female.wav|female|Najlepiej w twoim przypadku sprawdzi się Ospen 1000.
Ospen 1000_0011_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Ospen 1000_0011_female.wav|female|Powinnaś spróbować kuracji Ospen 1000.
Ospen 1000_0012_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Ospen 1000_0012_female.wav|female|Powinnaś przyjmować Ospen 1000 na anginę.
Ospen 1000_0013_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Ospen 1000_0013_male.wav|male|Najlepiej w twoim przypadku sprawdzi się Ospen 1000.
Ospen 1000_0014_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Ospen 1000_0014_female.wav|female|Przepiszę ci Ospen 1000, bo zwykle dobrze działa.
Ospen 1000_0015_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Ospen 1000_0015_female.wav|female|Możesz kupić w aptece Ospen 1000, powinien pomóc.
Ospen 1000_0016_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Ospen 1000_0016_male.wav|male|Na anginę przepiszę ci Ospen 1000.
Amotaks_0001_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Amotaks_0001_male.wav|male|Przepiszę ci Amotaks, bo zwykle dobrze działa.
Amotaks_0002_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Amotaks_0002_male.wav|male|Na recepcie zapiszę Amotaks.
Amotaks_0003_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Amotaks_0003_male.wav|male|Zalecam Amotaks, bo dobrze działa na anginę.
Amotaks_0004_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Amotaks_0004_female.wav|female|Jeśli masz anginę dobrze sprawdza się Amotaks.
Amotaks_0005_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Amotaks_0005_female.wav|female|Na anginę przepiszę ci Amotaks.
Amotaks_0006_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Amotaks_0006_female.wav|female|Powinnaś przyjmować Amotaks na anginę.
Amotaks_0007_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Amotaks_0007_male.wav|male|Powinnaś przyjmować Amotaks na anginę.
Amotaks_0008_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Amotaks_0008_male.wav|male|Możesz kupić w aptece Amotaks, powinien pomóc.
Amotaks_0009_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Amotaks_0009_female.wav|female|Powinnaś spróbować kuracji Amotaks.
Amotaks_0010_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Amotaks_0010_male.wav|male|Na recepcie zapiszę Amotaks jako lek na anginę.
Amotaks_0011_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Amotaks_0011_female.wav|female|Możesz kupić w aptece Amotaks, powinien pomóc.
Amotaks_0012_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Amotaks_0012_female.wav|female|Na recepcie zapiszę Amotaks.
Amotaks_0013_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Amotaks_0013_male.wav|male|Na anginę przepiszę ci Amotaks.
Amotaks_0014_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Amotaks_0014_male.wav|male|Powinnaś spróbować kuracji Amotaks.
Amotaks_0015_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Amotaks_0015_female.wav|female|Zalecam Amotaks, bo dobrze działa na anginę.
Amotaks_0016_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Amotaks_0016_male.wav|male|Najlepiej w twoim przypadku sprawdzi się Amotaks.
Augmentin_0001_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Augmentin_0001_male.wav|male|Zalecam Augmentin, bo dobrze działa na anginę.
Augmentin_0002_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Augmentin_0002_male.wav|male|Powinnaś spróbować kuracji Augmentin.
Augmentin_0003_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Augmentin_0003_male.wav|male|Jeśli masz anginę dobrze sprawdza się Augmentin.
Augmentin_0004_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Augmentin_0004_male.wav|male|Powinnaś przyjmować Augmentin na anginę.
Augmentin_0005_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Augmentin_0005_female.wav|female|Jeśli masz anginę dobrze sprawdza się Augmentin.
Augmentin_0006_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Augmentin_0006_female.wav|female|Możesz kupić w aptece Augmentin, powinien pomóc.
Augmentin_0007_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Augmentin_0007_female.wav|female|Najlepiej w twoim przypadku sprawdzi się Augmentin.
Augmentin_0008_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Augmentin_0008_female.wav|female|Na recepcie zapiszę Augmentin jako lek na anginę.
Augmentin_0009_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Augmentin_0009_male.wav|male|Najlepiej w twoim przypadku sprawdzi się Augmentin.
Augmentin_0010_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Augmentin_0010_female.wav|female|Zalecam Augmentin, bo dobrze działa na anginę.
Augmentin_0011_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Augmentin_0011_female.wav|female|Na anginę przepiszę ci Augmentin.
Augmentin_0012_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Augmentin_0012_male.wav|male|Na anginę przepiszę ci Augmentin.
Augmentin_0013_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Augmentin_0013_female.wav|female|Na recepcie zapiszę Augmentin.
Augmentin_0014_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Augmentin_0014_female.wav|female|Powinnaś przyjmować Augmentin na anginę.
Augmentin_0015_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Augmentin_0015_male.wav|male|Przepiszę ci Augmentin, bo zwykle dobrze działa.
Augmentin_0016_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Augmentin_0016_female.wav|female|Przepiszę ci Augmentin, bo zwykle dobrze działa.
Macromax_0001_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Macromax_0001_female.wav|female|Zalecam Macromax, bo dobrze działa na anginę.
Macromax_0002_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Macromax_0002_male.wav|male|Przepiszę ci Macromax, bo zwykle dobrze działa.
Macromax_0003_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Macromax_0003_male.wav|male|Powinnaś przyjmować Macromax na anginę.
Macromax_0004_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Macromax_0004_male.wav|male|Zalecam Macromax, bo dobrze działa na anginę.
Macromax_0005_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Macromax_0005_male.wav|male|Na recepcie zapiszę Macromax jako lek na anginę.
Macromax_0006_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Macromax_0006_female.wav|female|Jeśli masz anginę dobrze sprawdza się Macromax.
Macromax_0007_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Macromax_0007_female.wav|female|Najlepiej w twoim przypadku sprawdzi się Macromax.
Macromax_0008_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Macromax_0008_male.wav|male|Możesz kupić w aptece Macromax, powinien pomóc.
Macromax_0009_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Macromax_0009_female.wav|female|Powinnaś przyjmować Macromax na anginę.
Macromax_0010_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Macromax_0010_male.wav|male|Na recepcie zapiszę Macromax.
Macromax_0011_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Macromax_0011_female.wav|female|Możesz kupić w aptece Macromax, powinien pomóc.
Macromax_0012_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Macromax_0012_female.wav|female|Przepiszę ci Macromax, bo zwykle dobrze działa.
Macromax_0013_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Macromax_0013_male.wav|male|Na anginę przepiszę ci Macromax.
Macromax_0014_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Macromax_0014_female.wav|female|Na recepcie zapiszę Macromax.
Macromax_0015_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Macromax_0015_male.wav|male|Jeśli masz anginę dobrze sprawdza się Macromax.
Macromax_0016_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Macromax_0016_male.wav|male|Najlepiej w twoim przypadku sprawdzi się Macromax.
Sumamed_0001_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Sumamed_0001_male.wav|male|Na recepcie zapiszę Sumamed jako lek na anginę.
Sumamed_0002_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Sumamed_0002_male.wav|male|Na recepcie zapiszę Sumamed.
Sumamed_0003_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Sumamed_0003_male.wav|male|Najlepiej w twoim przypadku sprawdzi się Sumamed.
Sumamed_0004_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Sumamed_0004_female.wav|female|Przepiszę ci Sumamed, bo zwykle dobrze działa.
Sumamed_0005_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Sumamed_0005_female.wav|female|Najlepiej w twoim przypadku sprawdzi się Sumamed.
Sumamed_0006_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Sumamed_0006_female.wav|female|Możesz kupić w aptece Sumamed, powinien pomóc.
Sumamed_0007_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Sumamed_0007_female.wav|female|Powinnaś spróbować kuracji Sumamed.
Sumamed_0008_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Sumamed_0008_female.wav|female|Na recepcie zapiszę Sumamed.
Sumamed_0009_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Sumamed_0009_female.wav|female|Na anginę przepiszę ci Sumamed.
Sumamed_0010_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Sumamed_0010_female.wav|female|Powinnaś przyjmować Sumamed na anginę.
Sumamed_0011_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Sumamed_0011_male.wav|male|Powinnaś spróbować kuracji Sumamed.
Sumamed_0012_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Sumamed_0012_female.wav|female|Na recepcie zapiszę Sumamed jako lek na anginę.
